1.01663	0.000276445
0.960803	0.00153405
1.86954	0.430558
11.4702	0.99096
8.60903	0.983021
1.95723	0.478157
1.09412	0.00878028
7.37821	0.976009
1.08998	0.00803144
0.795743	0.0400499
0.0245892	0.487554
1.08913	0.00788107
0.479025	0.213475
1.02077	0.00043115
1.49772	0.198539
1.11007	0.0119693
0.421062	0.251031
0.611128	0.131357
0.131196	0.430141
0.49963	0.200237
1.59954	0.264405
2.05771	0.528025
0.220873	0.377738
1	1.29456e-11
1.00003	8.73582e-10
1	3.55938e-13
1	2.35865e-11
1.00001	2.06106e-10
0.214854	0.381362
0.852251	0.0213635
1.03604	0.00129741
19.5021	0.997087
2.01865	0.509236
3.38093	0.850049
0.985322	0.000215401
17.7258	0.996438
2.78763	0.761657
2.79469	0.763084
76.6432	0.999825
0.478483	0.213824
0.443873	0.23622
1.06755	0.00454194
0.444665	0.235706
1.02168	0.000469777
5.89195	0.95989
0.408679	0.259073
1.03493	0.00121874
0.332384	0.308299
0.429668	0.245442
2.67058	0.736206
0.29778	0.330258
0.46174	0.22464
1.00003	9.84064e-10
1.00003	1.19421e-09
1.00002	2.94147e-10
1.00002	2.96964e-10
1.00003	9.04534e-10
4.8516	0.936848
5.60817	0.955026
4.40658	0.920665
5.9049	0.960093
0.611601	0.13108
6.90777	0.972146
5.31536	0.949038
3.47019	0.859192
65.5903	0.99976
14.9621	0.994896
1.0311	0.000966127
1.02232	0.000497855
0.743447	0.0617549
1.03544	0.00125477
1.02763	0.000762845
0.884845	0.0130871
0.245362	0.362845
1.02892	0.000835444
0.544232	0.171997
1.12137	0.0145173
1.07163	0.00510456
0.545485	0.171214
0.108842	0.442637
0.624423	0.12362
1	3.77476e-14
1	2.16938e-13
1.00003	6.8337e-10
1	2.32481e-13
1	3.57492e-14
9.48138	0.986289
3.30461	0.841552
0.969075	0.000955467
4.72936	0.932922
0.648679	0.109866
3.37806	0.849741
2.84676	0.773269
1.08932	0.00791566
8.4014	0.982073
10.5767	0.989214
0.873777	0.0156823
1.68295	0.31807
1.10802	0.0115327
0.621551	0.12528
1.05266	0.00276565
1.02036	0.000414503
0.352123	0.295648
1.06729	0.00450811
0.327453	0.311446
13.0574	0.993168
0.501026	0.199343
1.57597	0.249101
0.480192	0.212722
0.468279	0.220411
1	9.52571e-14
1.00001	7.13813e-11
1.00004	1.366e-09
1	9.23972e-12
1	5.54312e-12
1.07894	0.00619253
0.894004	0.0111103
1.21882	0.0456959
0.949175	0.0025765
2.08251	0.53956
6.62632	0.969377
0.546525	0.170565
3.40018	0.85209
1.6323	0.285616
1.05564	0.0030864
1.40192	0.139071
0.052235	0.473201
26.7802	0.998498
1.06142	0.00375826
1.04874	0.00236964
0.31362	0.320245
2.47833	0.686073
0.185663	0.398729
0.224568	0.375505
0.137761	0.426426
0.23496	0.369199
0.664707	0.10106
1.14572	0.0207923
1.06002	0.00358963
1	1.55875e-13
1	4.70401e-12
1	1.13243e-14
1.00003	8.0125e-10
1	1.13465e-13
1.13819	0.0187383
88.5472	0.99987
2.51949	0.69778
0.848602	0.0224079
0.241639	0.365124
1.10961	0.0118726
0.00949143	0.495232
0.66624	0.100231
1.06098	0.00370497
2.55519	0.707485
0.623797	0.123982
5.74229	0.957427
2.03423	0.516821
0.470972	0.218671
1.2743	0.0699754
0.109038	0.442528
1.03724	0.00138489
1.00938	8.79188e-05
1.03723	0.00138407
0.0746339	0.461295
1.06579	0.00430993
1.01564	0.00024466
0.1611	0.413061
1.08237	0.00673883
1.00005	2.13303e-09
1.00004	1.3771e-09
1.00001	7.03759e-11
1.00003	1.18736e-09
1	1.73195e-14
0.450668	0.231812
1.66877	0.309038
1.89172	0.44295
4.40646	0.92066
0.0887391	0.45367
0.0318615	0.483816
0.979734	0.000410533
0.651342	0.108387
1.09343	0.00865343
0.413096	0.256205
1.22652	0.0488063
221.033	0.999979
9.77627	0.987183
1.0249	0.000619535
1.04933	0.00242799
1.00675	4.55972e-05
1.09874	0.00965581
0.291814	0.334011
1.06723	0.00449933
1.02287	0.000522734
1.0531	0.00281195
1.03299	0.0010872
1.09142	0.00828868
1.06705	0.00447586
1.00008	7.03425e-09
1	2.22045e-16
1.00002	5.999e-10
1.00006	3.17844e-09
1.00001	1.47331e-10
1.6276	0.282578
1.02223	0.000493707
1.09787	0.00948767
1.07076	0.00498208
1.2896	0.0773782
2.93014	0.78838
0.958659	0.00170617
0.899211	0.0100562
4.03259	0.901928
0.967747	0.00103916
1.18577	0.0333601
11.6521	0.991264
1.0657	0.00429773
1.20431	0.0400698
1.16639	0.0269407
3.05335	0.808291
1.16613	0.0268579
1.14292	0.0200179
1.05161	0.00265611
1.53988	0.225686
2.42808	0.67099
1.12536	0.0154724
1.27815	0.0718125
0.562617	0.160584
1	2.06501e-14
1	1.79856e-14
1.00008	7.14902e-09
1	0
1.00005	2.15479e-09
0.988168	0.000139978
0.641311	0.113992
0.764196	0.0526744
1.2114	0.0427795
1.21999	0.0461632
2.21422	0.59585
1.10995	0.0119444
0.918475	0.00660244
0.800608	0.0382371
1.01323	0.000174895
0.270887	0.34709
1.18295	0.0323873
0.969001	0.000960022
1.48192	0.188475
1.00241	5.7966e-06
14.9225	0.994867
0.980909	0.00036433
1.54297	0.227687
1.03771	0.00141966
2.42265	0.669306
1.29323	0.0791757
1.02605	0.000677919
0.763788	0.0528473
0.457322	0.227501
1.00011	1.23286e-08
1.00002	5.48872e-10
1.00005	2.04682e-09
1	4.92939e-14
1.00002	6.05849e-10
14.3978	0.99446
0.787302	0.0432824
1.38655	0.129994
0.895719	0.0107576
3.44073	0.856264
1.16063	0.0251536
7.30589	0.975469
1.27579	0.0706849
2.58147	0.714372
1.02729	0.000744349
1.12633	0.0157087
0.541068	0.173976
0.934647	0.00425287
1.03208	0.00102779
1.01213	0.000147222
0.991656	6.96109e-05
2.44536	0.676276
1.02277	0.000518316
1.00719	5.16228e-05
1.43165	0.157056
1.08656	0.00743748
1.25633	0.0616534
1.27381	0.0697455
0.18853	0.397039
0.665967	0.100378
1.02009	0.00040345
0.999984	2.65597e-10
1.00019	3.74737e-08
1.00008	7.07262e-09
0.903648	0.00919835
1.65589	0.300794
0.941688	0.00338875
1.04586	0.00209869
0.916269	0.00696204
0.308349	0.323585
1.00982	9.6388e-05
1.54053	0.226108
2.40122	0.662552
0.923493	0.00581924
1.52281	0.21466
0.972076	0.000779132
2.94374	0.790713
1.19582	0.0369294
0.988495	0.000132351
0.905431	0.00886403
1.02452	0.000600763
1.25128	0.0593921
1.12886	0.0163345
0.965268	0.00120484
1.02793	0.000779711
0.992991	4.91208e-05
1.2654	0.0658017
1.09424	0.00880367
1.17862	0.0309192
1.03806	0.00144666
0.674628	0.0957322
0.65192	0.108066
1.04789	0.00228812
0.995713	1.83781e-05
1.34059	0.103942
1.82379	0.404276
0.964228	0.001278
1.77722	0.376584
5.53553	0.953642
1.38157	0.127089
1.22136	0.0467133
0.196506	0.39232
1.05402	0.00291002
1.1484	0.0215474
3.35982	0.847764
1.32126	0.0935524
0.66757	0.0995127
0.987406	0.000158582
1.8908	0.442437
1.3621	0.115918
1.13842	0.0188
1.18246	0.0322196
1.51242	0.207966
1.0549	0.00300507
1.44942	0.168039
1.00265	7.0322e-06
1.16688	0.0270938
1.22397	0.0477672
1.11502	0.0130567
1.03817	0.00145493
0.453421	0.230028
